Date,BusID,StopFrom,StopTo,PassengerCount,Distance,Duration
09-07-2028,5,Food,Stop F,7391,74.56441354,83
10-07-2028,8,Medicine Equipment,Stop E,2520,3.327541203,188
11-07-2028,9,Shelter,Stop B,14048,58.37773054,63
12-07-2028,9,Shelter,Stop A,12689,28.84928785,119
13-07-2028,1,Resuce Equipment,Stop F,10212,8.434780747,113
14-07-2028,6,Food,Stop B,13812,51.09993571,34
15-07-2028,9,Medicine,Stop D,13541,41.60678478,67
16-07-2028,2,Resuce Equipment,Stop D,18948,79.02742856,5
17-07-2028,1,Medicine,Stop E,3500,10.39428988,170
18-07-2028,8,Medicine Equipment,Stop D,18224,79.07329713,183
19-07-2028,6,Medicine Equipment,Stop F,22490,17.85662641,189
20-07-2028,8,Medicine Equipment,Stop F,9631,4.822240897,39
21-07-2028,10,Medicine Equipment,Stop C,11967,97.88163035,180
22-07-2028,7,Shelter,Stop A,21394,26.59808651,48
23-07-2028,5,Food,Stop B,14719,56.93453315,139
24-07-2028,4,People,Stop D,14030,62.49257959,180
25-07-2028,8,Food,Stop C,6276,9.951073879,61
26-07-2028,6,Food,Stop C,23841,81.64936388,105
27-07-2028,3,Resuce Equipment,Stop B,18151,99.72717552,69
28-07-2028,1,Resuce Equipment,Stop A,24986,27.48345391,128
29-07-2028,2,Medicine,Stop B,21694,25.16897887,74
30-07-2028,5,Shelter,Stop B,22370,75.75288733,52
31-07-2028,10,Medicine Equipment,Stop A,21021,14.94519637,186
01-08-2028,10,Shelter,Stop F,22760,33.54579511,151
02-08-2028,10,Food,Stop F,20911,69.65949959,76
03-08-2028,2,Shelter,Stop A,3161,95.95401527,199
04-08-2028,4,Resuce Equipment,Stop D,5782,30.5319874,118
05-08-2028,9,Resuce Equipment,Stop A,4703,97.75402101,130
06-08-2028,5,Food,Stop B,17720,5.190730039,189
07-08-2028,7,Resuce Equipment,Stop D,11844,53.48415898,61
08-08-2028,9,Food,Stop F,23416,36.46594293,55
09-08-2028,7,Food,Stop B,19293,65.77962624,163
10-08-2028,6,Medicine,Stop F,17110,51.90769307,111
11-08-2028,7,Medicine Equipment,Stop F,13800,42.69620605,124
12-08-2028,2,Medicine,Stop B,7017,43.43779837,26
13-08-2028,5,Medicine,Stop A,3119,54.0217217,117
14-08-2028,9,Resuce Equipment,Stop D,24190,83.04945851,128
15-08-2028,5,People,Stop A,24444,63.46826091,159
16-08-2028,6,Resuce Equipment,Stop F,21807,39.88032014,138
17-08-2028,4,Food,Stop B,6499,27.90413151,127
18-08-2028,8,Medicine Equipment,Stop D,5184,95.96962431,139
19-08-2028,6,Medicine Equipment,Stop E,10320,24.08826237,19
20-08-2028,7,Food,Stop D,11344,66.93755243,118
21-08-2028,1,Shelter,Stop C,5558,58.14105389,27
22-08-2028,3,Medicine,Stop D,11826,26.50969286,48
23-08-2028,4,Food,Stop D,4881,83.03307945,144
24-08-2028,1,Shelter,Stop A,24820,44.42311843,195
25-08-2028,6,Shelter,Stop C,12057,79.94638893,108
26-08-2028,8,Food,Stop A,6018,64.06386821,175
27-08-2028,9,Food,Stop D,7236,79.41893753,145
28-08-2028,10,Medicine Equipment,Stop D,12266,58.92258493,28
29-08-2028,10,Resuce Equipment,Stop C,19548,92.41839337,101
30-08-2028,3,Shelter,Stop C,3586,43.07328516,81
31-08-2028,1,Medicine Equipment,Stop D,5149,38.607198,87
01-09-2028,4,Food,Stop B,3511,81.75435554,71
02-09-2028,6,Medicine,Stop A,4134,84.65616295,108
03-09-2028,6,Shelter,Stop A,23540,75.66128286,13
04-09-2028,7,Resuce Equipment,Stop D,7204,71.86993918,173
05-09-2028,1,Food,Stop C,13117,51.0378279,150
06-09-2028,4,Medicine Equipment,Stop E,19033,38.5264522,170
07-09-2028,6,Resuce Equipment,Stop A,24887,64.9066249,78
08-09-2028,1,Medicine Equipment,Stop F,18534,6.963343442,156
09-09-2028,9,Resuce Equipment,Stop F,6410,98.89247847,177
10-09-2028,6,Food,Stop E,20573,62.34747171,182
11-09-2028,5,People,Stop F,14264,80.75799933,138
12-09-2028,9,Medicine Equipment,Stop E,13021,42.2540964,163
13-09-2028,5,Resuce Equipment,Stop C,5821,97.94133992,117
14-09-2028,6,Food,Stop E,19447,24.63253236,69
15-09-2028,9,People,Stop B,17034,63.95171631,125
16-09-2028,7,Resuce Equipment,Stop D,17342,29.21909751,133
17-09-2028,10,Medicine,Stop D,11519,50.77409521,126
18-09-2028,3,Medicine Equipment,Stop E,23183,63.06763491,108
19-09-2028,7,Shelter,Stop C,9180,5.811570491,85
20-09-2028,10,Food,Stop C,7795,98.63780379,52
21-09-2028,10,People,Stop A,20245,12.32266121,40
22-09-2028,4,Resuce Equipment,Stop E,2647,90.7804898,26
23-09-2028,8,People,Stop D,13587,21.29469765,151
24-09-2028,7,Food,Stop D,5528,29.47693533,45
25-09-2028,3,Medicine Equipment,Stop F,18426,59.761997,163
26-09-2028,10,Medicine Equipment,Stop F,11141,69.00553878,24
27-09-2028,8,People,Stop C,21289,92.72906019,98
28-09-2028,5,People,Stop F,2861,48.12691039,79
29-09-2028,9,Medicine Equipment,Stop A,4726,96.82176675,199
30-09-2028,5,Resuce Equipment,Stop A,15424,28.42948559,196
01-10-2028,1,Food,Stop C,4656,87.9350568,127
02-10-2028,1,Shelter,Stop C,23411,91.74546783,125
03-10-2028,6,Medicine Equipment,Stop E,6337,62.46374436,62
04-10-2028,5,Shelter,Stop C,20491,29.12147387,72
05-10-2028,7,People,Stop C,18995,21.09581471,75
06-10-2028,5,Shelter,Stop F,13893,79.4851042,134
07-10-2028,10,Food,Stop B,22910,56.52046084,176
08-10-2028,8,Medicine,Stop C,1216,86.16589393,122
09-10-2028,4,Medicine Equipment,Stop B,7180,63.66600116,68
10-10-2028,10,Shelter,Stop D,6336,9.577695745,36
11-10-2028,6,Medicine,Stop F,15359,5.529334196,189
12-10-2028,10,Shelter,Stop E,5371,50.95028248,128
13-10-2028,6,Medicine Equipment,Stop E,14059,79.5973901,139
14-10-2028,8,Shelter,Stop F,17174,9.107837577,102
15-10-2028,8,People,Stop D,21690,1.080237856,168
16-10-2028,10,Shelter,Stop A,12738,36.5787494,38
17-10-2028,5,Shelter,Stop B,24105,50.96073042,169
18-10-2028,2,Shelter,Stop A,18408,92.3391593,111
19-10-2028,8,Food,Stop C,11321,4.558956953,170
20-10-2028,2,Medicine Equipment,Stop A,25786,90.98344413,95
21-10-2028,8,Food,Stop E,12445,12.21799036,171
22-10-2028,5,Food,Stop B,16678,38.45217794,117
23-10-2028,1,Food,Stop C,19354,94.11221206,35
24-10-2028,10,Shelter,Stop C,7196,90.25274662,129
25-10-2028,2,Medicine Equipment,Stop E,19813,31.98741735,50
26-10-2028,10,Shelter,Stop E,21000,76.72382615,173
27-10-2028,5,People,Stop D,4715,11.29535692,112
28-10-2028,3,Medicine Equipment,Stop D,17311,95.48054711,23
29-10-2028,6,Medicine,Stop D,15559,81.4590654,135
30-10-2028,10,Medicine Equipment,Stop F,14778,6.495632169,106
31-10-2028,1,Shelter,Stop C,19584,22.17379065,179
01-11-2028,1,People,Stop E,1275,33.32762317,17
02-11-2028,7,Food,Stop D,18959,36.73289792,182
03-11-2028,3,Medicine,Stop F,6750,30.32426855,87
04-11-2028,1,Medicine Equipment,Stop C,19941,46.9718886,185
05-11-2028,3,Medicine,Stop B,18640,90.95746094,31
06-11-2028,3,Resuce Equipment,Stop F,12051,49.42486703,27
07-11-2028,2,Medicine,Stop B,13925,1.533362238,195
08-11-2028,4,Food,Stop F,13670,79.02239446,159
09-11-2028,6,Medicine,Stop D,5251,23.36201111,148
10-11-2028,3,Medicine Equipment,Stop D,19227,94.49548199,7
11-11-2028,8,Medicine,Stop B,5428,61.61016839,105
12-11-2028,10,Shelter,Stop B,21704,43.85137178,98
13-11-2028,3,Food,Stop A,20308,55.3445904,49
14-11-2028,8,Food,Stop B,2806,33.24700308,68
15-11-2028,9,People,Stop E,13989,57.5878276,64
16-11-2028,6,Medicine,Stop C,13190,9.730582914,59
17-11-2028,10,People,Stop A,8565,23.90817129,115
18-11-2028,3,People,Stop B,22340,76.7139975,54
19-11-2028,4,Medicine,Stop D,16896,38.31085683,57
20-11-2028,2,Medicine,Stop B,4142,76.22645407,154
21-11-2028,1,Medicine Equipment,Stop C,21357,13.61234407,60
22-11-2028,6,Resuce Equipment,Stop A,25243,24.23336608,67
23-11-2028,10,Food,Stop E,16923,96.50250457,152
24-11-2028,4,People,Stop F,23841,72.072159,41
25-11-2028,6,People,Stop A,2385,37.11358906,125
26-11-2028,9,Medicine Equipment,Stop E,7705,2.333852323,101
27-11-2028,7,People,Stop C,13970,46.41414368,91
28-11-2028,9,Medicine,Stop C,21866,80.85632009,157
29-11-2028,9,Medicine,Stop D,1637,45.13316232,17
30-11-2028,8,Medicine Equipment,Stop C,22225,51.09257724,47
01-12-2028,10,People,Stop A,15089,41.38019006,134
02-12-2028,1,Shelter,Stop D,21911,9.063010241,38
03-12-2028,6,People,Stop F,22061,84.6820485,185
04-12-2028,7,Shelter,Stop B,4624,38.06507486,6
05-12-2028,6,Medicine Equipment,Stop A,6024,17.46246361,43
06-12-2028,6,Resuce Equipment,Stop D,12053,14.96903669,115
07-12-2028,3,Medicine,Stop F,18697,12.30925734,153
08-12-2028,6,Food,Stop E,8221,6.045897276,127
09-12-2028,6,People,Stop C,23106,32.93170158,18
10-12-2028,10,Resuce Equipment,Stop E,17797,88.17161294,28
11-12-2028,2,Food,Stop A,12565,12.4811794,73
12-12-2028,1,People,Stop A,19838,6.148968999,173
13-12-2028,8,Shelter,Stop B,4958,7.654211641,141
14-12-2028,9,Food,Stop D,13034,73.96530383,197
15-12-2028,5,Food,Stop D,14290,67.66866478,198
16-12-2028,10,Shelter,Stop C,9270,30.10836247,153
17-12-2028,10,Medicine Equipment,Stop D,8753,60.524732,137
18-12-2028,10,Medicine,Stop E,18699,29.55894164,63
19-12-2028,9,Medicine,Stop F,8960,56.6053179,166
20-12-2028,5,People,Stop D,11424,96.94811524,50
21-12-2028,7,Medicine Equipment,Stop A,8025,79.06365888,77
22-12-2028,5,Shelter,Stop E,20380,87.02823509,101
23-12-2028,10,Medicine Equipment,Stop A,6921,59.05156024,109
24-12-2028,5,Medicine,Stop A,12589,8.788351503,184
25-12-2028,3,Resuce Equipment,Stop B,9347,40.60534121,129
26-12-2028,5,Medicine Equipment,Stop D,5725,42.17643071,51
27-12-2028,5,People,Stop F,3167,69.92110863,166
28-12-2028,2,Resuce Equipment,Stop D,5949,73.03100021,25
29-12-2028,5,Resuce Equipment,Stop F,23761,16.94674679,104
30-12-2028,1,Shelter,Stop B,22870,17.09324123,109
31-12-2028,3,Food,Stop F,25162,50.46049892,89
01-01-2029,6,Shelter,Stop F,11203,86.93554885,40
02-01-2029,10,Medicine Equipment,Stop C,19663,64.99015301,139
03-01-2029,8,People,Stop C,22020,45.9387653,96
04-01-2029,10,People,Stop D,14120,77.70528192,94
05-01-2029,4,Resuce Equipment,Stop C,20745,26.73469465,24
06-01-2029,3,People,Stop C,3608,67.76192314,183
07-01-2029,2,Food,Stop E,18745,69.6744719,26
08-01-2029,7,Medicine Equipment,Stop E,11190,12.35135454,61
09-01-2029,2,Medicine Equipment,Stop C,19341,75.60994869,176
10-01-2029,6,Medicine Equipment,Stop D,9314,60.69124093,92
11-01-2029,9,People,Stop F,2657,51.86298493,168
12-01-2029,4,Food,Stop B,5145,95.87931725,77
13-01-2029,10,Resuce Equipment,Stop E,13256,34.11659031,82
14-01-2029,9,Medicine Equipment,Stop E,8624,75.24943915,51
15-01-2029,8,Medicine,Stop B,11418,59.52011335,172
16-01-2029,6,People,Stop F,8902,41.42768137,93
17-01-2029,8,Food,Stop D,12498,39.81033361,18
18-01-2029,9,Resuce Equipment,Stop B,10941,33.29194954,173
19-01-2029,10,Medicine,Stop F,15524,43.91821898,17
20-01-2029,7,Medicine Equipment,Stop B,3636,64.25518556,168
21-01-2029,3,People,Stop A,22734,37.26270105,129
22-01-2029,9,Resuce Equipment,Stop F,2094,87.18819245,160
23-01-2029,6,Resuce Equipment,Stop A,8668,20.98807371,43
24-01-2029,6,Medicine,Stop C,9534,65.17144874,181
25-01-2029,5,Shelter,Stop B,21121,80.57985762,100
26-01-2029,8,Medicine,Stop B,11616,75.82565031,171
27-01-2029,6,Food,Stop F,11234,81.67127836,174
28-01-2029,8,Food,Stop E,8169,15.70282128,170
29-01-2029,5,Food,Stop D,15173,85.79193081,194
30-01-2029,7,Shelter,Stop B,19010,62.39091397,13
31-01-2029,6,People,Stop B,8108,84.896868,156
01-02-2029,7,Medicine,Stop B,6815,97.86730778,52
02-02-2029,8,Resuce Equipment,Stop C,17780,17.01439755,198
03-02-2029,7,Resuce Equipment,Stop F,1478,15.10387607,71
04-02-2029,5,Medicine,Stop A,14514,18.51557348,146
05-02-2029,10,Food,Stop B,1815,8.055976634,23
06-02-2029,2,Medicine Equipment,Stop A,19739,33.70802266,78
07-02-2029,3,Medicine Equipment,Stop E,11939,22.32384788,25
08-02-2029,9,Food,Stop A,25383,25.31447782,18
09-02-2029,5,Medicine Equipment,Stop D,13245,10.36528222,25
10-02-2029,3,People,Stop C,7356,47.57712309,125
11-02-2029,3,Resuce Equipment,Stop E,11211,22.61411544,67
12-02-2029,10,Food,Stop B,6531,84.67265868,62
13-02-2029,8,Medicine,Stop F,7496,58.03258684,144
14-02-2029,5,Medicine,Stop E,8452,67.54374397,75
15-02-2029,8,People,Stop F,23483,30.81936206,13
16-02-2029,10,Medicine,Stop F,19706,21.40940981,114
17-02-2029,10,Medicine,Stop F,23184,36.25598888,19
18-02-2029,1,Resuce Equipment,Stop E,10018,2.990230829,64
19-02-2029,4,Resuce Equipment,Stop C,17869,27.28697692,136
20-02-2029,7,Medicine Equipment,Stop B,12232,35.29169815,94
21-02-2029,8,Medicine,Stop B,18811,32.65271715,151
22-02-2029,1,Medicine Equipment,Stop B,18448,49.82926591,73
23-02-2029,8,Medicine Equipment,Stop B,14650,39.95476511,120
24-02-2029,7,Medicine,Stop D,3639,89.39029777,22
25-02-2029,9,Food,Stop E,3455,73.56358703,198
26-02-2029,4,People,Stop C,9657,50.00466107,167
27-02-2029,5,Medicine Equipment,Stop C,5593,48.09223984,53
28-02-2029,9,Medicine,Stop D,17681,84.24181648,55
01-03-2029,9,Food,Stop F,12941,36.13497771,184
02-03-2029,1,Medicine,Stop D,11328,62.5427812,170
03-03-2029,1,Medicine Equipment,Stop F,24071,29.74936546,54
04-03-2029,7,Resuce Equipment,Stop D,23356,27.87862767,49
05-03-2029,1,Medicine,Stop C,5489,44.23010384,135
06-03-2029,9,Medicine Equipment,Stop C,18309,92.80779007,52
07-03-2029,1,People,Stop E,21513,94.37464096,38
08-03-2029,6,Food,Stop B,13882,7.161890481,35
09-03-2029,1,Medicine Equipment,Stop C,3897,5.241748418,51
10-03-2029,6,Medicine,Stop B,9268,85.86890235,36
11-03-2029,2,Shelter,Stop D,23698,52.92764865,34
12-03-2029,2,Shelter,Stop A,17025,12.43892339,63
13-03-2029,1,People,Stop E,22039,59.75941425,153
14-03-2029,10,Shelter,Stop B,4700,93.84441321,146
15-03-2029,7,Medicine,Stop D,7845,81.86168088,29
16-03-2029,5,Medicine,Stop A,19736,55.74476377,42
17-03-2029,9,Resuce Equipment,Stop F,24525,80.09289343,76
18-03-2029,10,Medicine,Stop B,2579,8.308506163,199
19-03-2029,10,Medicine Equipment,Stop A,24587,46.60447497,92
20-03-2029,6,Medicine,Stop E,15518,35.89559597,14
21-03-2029,10,Food,Stop A,11609,55.80245701,83
22-03-2029,1,Food,Stop E,17734,32.00621615,8
23-03-2029,9,People,Stop B,20373,90.7490142,195
24-03-2029,3,Resuce Equipment,Stop D,19320,31.55045058,105
25-03-2029,7,Medicine Equipment,Stop A,1924,43.77189681,80
26-03-2029,5,Shelter,Stop F,13692,31.31900864,137
27-03-2029,2,Food,Stop F,20208,79.47603184,82
28-03-2029,8,Food,Stop A,4468,53.79386475,24
29-03-2029,5,Food,Stop F,17467,50.55537487,151
30-03-2029,3,Resuce Equipment,Stop B,7301,54.44646345,102
31-03-2029,6,Medicine,Stop B,12506,61.32650187,34
01-04-2029,2,Resuce Equipment,Stop C,9590,50.56427274,148
02-04-2029,9,Resuce Equipment,Stop D,15457,75.80684663,186
03-04-2029,2,Resuce Equipment,Stop D,18389,86.66767661,115
04-04-2029,4,Shelter,Stop E,14715,60.39633659,34
05-04-2029,1,Shelter,Stop E,19076,73.97384612,114
06-04-2029,9,Medicine,Stop C,4196,55.44950805,71
07-04-2029,9,Resuce Equipment,Stop C,14894,2.869959564,65
08-04-2029,7,Resuce Equipment,Stop F,2930,43.5222146,5
09-04-2029,10,Shelter,Stop D,15476,26.9484426,140
10-04-2029,7,Medicine,Stop D,14590,14.89397747,69
11-04-2029,8,Food,Stop E,18398,13.76199962,133
12-04-2029,8,Medicine,Stop A,20210,88.15691563,37
13-04-2029,7,People,Stop E,19611,81.40730801,20
14-04-2029,5,Resuce Equipment,Stop A,4386,47.86105225,198
15-04-2029,7,Resuce Equipment,Stop D,12885,62.52947775,124
16-04-2029,8,Food,Stop A,13602,34.43600795,11
17-04-2029,2,Shelter,Stop D,6219,62.84529637,51
18-04-2029,5,Resuce Equipment,Stop C,11633,67.60823802,181
19-04-2029,3,Shelter,Stop B,17505,3.204309532,184
20-04-2029,7,Medicine,Stop D,3949,32.17711265,96
21-04-2029,1,Resuce Equipment,Stop A,15160,80.40744808,120
22-04-2029,4,People,Stop B,10179,13.51028787,194
23-04-2029,7,Food,Stop C,2602,11.21615099,173
24-04-2029,1,Resuce Equipment,Stop C,15176,41.11899337,14
25-04-2029,7,Medicine Equipment,Stop A,18780,9.002095405,47
26-04-2029,1,Shelter,Stop B,6456,37.95593548,170
27-04-2029,3,Food,Stop A,15555,79.64379342,125
28-04-2029,7,Resuce Equipment,Stop E,13016,53.47063515,167
29-04-2029,5,Medicine,Stop A,7682,31.64919006,130
30-04-2029,8,Medicine Equipment,Stop A,12821,12.19040507,66
01-05-2029,7,Food,Stop F,9878,65.78301654,170
02-05-2029,10,Food,Stop C,4964,13.08198014,103
03-05-2029,4,Medicine,Stop C,25490,8.586102344,76
04-05-2029,5,Medicine,Stop E,18477,82.35086375,114
05-05-2029,10,People,Stop A,16204,18.89710458,95
06-05-2029,8,People,Stop D,16840,86.93149024,41
07-05-2029,10,Shelter,Stop F,23802,43.13266542,76
08-05-2029,7,People,Stop A,4697,80.95802093,109
09-05-2029,8,Food,Stop F,14345,39.66286278,22
10-05-2029,7,Resuce Equipment,Stop C,5738,18.94965703,9
11-05-2029,3,Medicine,Stop B,16490,96.08776761,14
12-05-2029,5,Food,Stop E,9901,65.20473238,147
13-05-2029,1,Medicine Equipment,Stop B,24350,31.62168637,30
14-05-2029,10,Medicine Equipment,Stop F,6960,75.2994416,162
15-05-2029,8,Medicine,Stop D,7129,95.70466711,34
16-05-2029,8,Food,Stop B,7776,20.67335502,194
17-05-2029,4,Medicine,Stop A,2469,37.78207403,191
18-05-2029,6,People,Stop E,19292,32.19536711,50
19-05-2029,2,Medicine,Stop A,10964,37.81450682,84
20-05-2029,5,Resuce Equipment,Stop E,3885,67.62212308,197
21-05-2029,2,Resuce Equipment,Stop A,3573,40.73064613,59
22-05-2029,10,Resuce Equipment,Stop A,14299,21.57142628,13
23-05-2029,6,Food,Stop E,16026,16.23180647,162
24-05-2029,5,Food,Stop D,14801,95.93361697,33
25-05-2029,2,Shelter,Stop E,24477,75.63644024,73
26-05-2029,6,Medicine Equipment,Stop F,22372,19.37997334,26
27-05-2029,4,Food,Stop F,16975,35.36512853,156
28-05-2029,6,Medicine,Stop D,3391,64.03060583,53
29-05-2029,2,People,Stop D,12958,70.74474503,36
30-05-2029,2,People,Stop D,5098,70.92371816,150
31-05-2029,1,Medicine Equipment,Stop B,13151,76.40161185,40
01-06-2029,9,People,Stop E,10049,75.83046237,8
02-06-2029,8,People,Stop E,18828,13.7724969,177
03-06-2029,1,Medicine,Stop F,14208,57.47204261,5
04-06-2029,6,Food,Stop A,6575,61.57972754,10
05-06-2029,7,Food,Stop F,12390,65.76240725,135
06-06-2029,1,Medicine,Stop B,5435,72.31521672,156
07-06-2029,10,Medicine,Stop E,14364,5.297196067,23
08-06-2029,8,Shelter,Stop B,11679,99.13699475,130
09-06-2029,7,Medicine Equipment,Stop B,24350,93.34970841,54
10-06-2029,10,Resuce Equipment,Stop A,22117,13.91142101,191
11-06-2029,5,Medicine Equipment,Stop D,1781,7.716368757,50
12-06-2029,1,Food,Stop C,7960,2.066803868,79
13-06-2029,3,Resuce Equipment,Stop E,10538,45.51570128,197
14-06-2029,1,Food,Stop E,3892,25.95045774,7
15-06-2029,5,Shelter,Stop B,13961,40.77991937,150
16-06-2029,9,Food,Stop F,4633,30.88246909,90
17-06-2029,5,Food,Stop C,23974,98.7480441,61
18-06-2029,5,Food,Stop A,18842,94.37313057,37
19-06-2029,9,Medicine Equipment,Stop D,21160,90.92712366,150
20-06-2029,9,Shelter,Stop B,13116,16.55271615,154
21-06-2029,7,Shelter,Stop D,21905,3.731545818,140
22-06-2029,7,Food,Stop F,20187,24.2253932,158
23-06-2029,3,Medicine,Stop E,23967,66.61601957,154
24-06-2029,3,Shelter,Stop B,5877,11.53283391,132
25-06-2029,7,Medicine,Stop F,4304,50.01415595,176
26-06-2029,6,Resuce Equipment,Stop A,15062,67.14444421,130
27-06-2029,2,Medicine Equipment,Stop B,7692,5.585467486,27
28-06-2029,9,Resuce Equipment,Stop F,18289,32.33164586,56
29-06-2029,8,Medicine,Stop C,7043,22.83607799,45
30-06-2029,6,Medicine,Stop E,2396,97.61116746,88
01-07-2029,4,People,Stop B,2617,56.43144933,22
02-07-2029,4,People,Stop D,7926,77.07953923,49
03-07-2029,9,Resuce Equipment,Stop A,4451,97.26002485,44
04-07-2029,3,Medicine,Stop B,23716,29.40297376,132
05-07-2029,10,Medicine Equipment,Stop D,16671,30.6349131,24
06-07-2029,3,Food,Stop A,12538,12.97637844,143
07-07-2029,5,People,Stop C,17162,6.972779528,31
08-07-2029,2,People,Stop D,23300,94.32489348,179
09-07-2029,2,Medicine,Stop F,14305,69.85462009,140
10-07-2029,1,Resuce Equipment,Stop B,14646,71.39495821,92
11-07-2029,9,Resuce Equipment,Stop F,5855,65.94806154,40
12-07-2029,4,Resuce Equipment,Stop D,7643,8.259317561,68
13-07-2029,6,Medicine Equipment,Stop B,12542,56.01760856,40
14-07-2029,7,Shelter,Stop B,24705,10.67176698,41
15-07-2029,3,Medicine,Stop D,22657,12.98197852,93
16-07-2029,2,Food,Stop B,11235,37.06929515,114
17-07-2029,7,Food,Stop D,24324,75.5285698,130
18-07-2029,4,People,Stop E,9228,90.53062874,37
19-07-2029,5,Shelter,Stop B,9164,90.00553039,108
20-07-2029,3,Medicine Equipment,Stop F,4209,28.9617745,109
21-07-2029,5,Food,Stop F,23855,70.69852441,70
22-07-2029,3,Shelter,Stop F,8199,94.33199821,28
23-07-2029,7,Shelter,Stop A,8659,90.58657149,106
24-07-2029,6,People,Stop C,4601,69.8801844,176
25-07-2029,10,Medicine,Stop B,7545,13.05841963,185
26-07-2029,3,Medicine Equipment,Stop C,7635,44.37647678,187
27-07-2029,6,Shelter,Stop D,13033,42.01807123,161
28-07-2029,9,People,Stop E,20808,6.689879206,112
29-07-2029,8,Shelter,Stop A,19526,47.20166199,182
30-07-2029,8,Resuce Equipment,Stop D,1914,75.36731621,97
31-07-2029,4,Medicine,Stop F,4960,50.75356815,17
01-08-2029,2,Food,Stop A,22534,81.45270006,88
02-08-2029,6,People,Stop C,1511,34.17977691,43
03-08-2029,5,Medicine Equipment,Stop F,25278,25.63720701,162
04-08-2029,3,Medicine Equipment,Stop B,20603,64.17722264,94
05-08-2029,2,Shelter,Stop F,8500,97.92072737,163
06-08-2029,1,Food,Stop F,3217,40.63540344,34
